budget,original_language,popularity,revenue,runtime,title,vote_average,vote_count,profit,profit_margin,hit_or_flop
30000000,en,4.52363,29202884,108.0,Bulworth,6.3,66,-797116,-2.6570533333333333,Flop
30000000,en,5.301589,24048000,106.0,Virtuosity,5.4,163,-5952000,-19.84,Flop
30000000,en,20.063165,108609310,108.0,Sanctum,5.8,339,78609310,262.0310333333333,Flop
35000000,en,6.246199,22034832,111.0,Little Black Book,5.2,112,-12965168,-37.04333714285714,Flop
30000000,en,27.71063,53909751,124.0,The Five-Year Engagement,5.7,457,23909751,79.69917,Flop
30000000,en,2.850896,21800302,104.0,Mr. 3000,5.0,66,-8199698,-27.332326666666667,Flop
30000000,en,34.421696,51148651,133.0,The Next Three Days,6.9,905,21148651,70.49550333333333,Flop
30000000,en,15.89534,31070211,87.0,Ultraviolet,4.8,458,1070211,3.5673700000000004,Flop
30000000,en,18.706504,35294470,109.0,Assault on Precinct 13,6.0,311,5294470,17.648233333333334,Flop
30000000,en,9.607391,19204929,87.0,The Replacement Killers,6.0,127,-10795071,-35.98357,Flop
25000000,en,2.77255,17193231,98.0,Fled,5.2,47,-7806769,-31.227075999999997,Flop
30000000,en,20.236951,102820008,112.0,Love & Other Drugs,6.6,1233,72820008,242.73335999999998,Flop
30000000,en,16.883429,16930884,108.0,88 Minutes,5.7,313,-13069116,-43.56372,Flop
35000000,en,12.779201,25224242,126.0,North Country,6.8,125,-9775758,-27.930737142857144,Flop
40000000,en,14.729386,26155781,98.0,The Whole Ten Yards,5.5,278,-13844219,-34.6105475,Flop
37000000,en,11.374306,37962774,110.0,Howard the Duck,5.1,221,962774,2.602091891891892,Flop
30000000,en,10.703602,31148328,130.0,Pride and Glory,6.3,240,1148328,3.82776,Flop
30000000,en,10.756266,15007991,97.0,The Cave,5.1,202,-14992009,-49.97336333333333,Flop
30000000,en,4.352422,15368897,96.0,Alex & Emma,5.0,68,-14631103,-48.77034333333333,Flop
30000000,en,9.301562,13001257,114.0,Wicker Park,6.7,157,-16998743,-56.66247666666666,Flop
17000000,en,18.27083,24922237,106.0,Fright Night,6.0,603,7922237,46.60139411764706,Flop
30000000,en,19.106154,30536013,135.0,The New World,6.4,330,536013,1.78671,Flop
25000000,en,12.10235,30114487,102.0,Godsend,4.7,114,5114487,20.457948000000002,Flop
23000000,en,3.362045,12,111.0,Chasing Liberty,6.1,152,-22999988,-99.99994782608695,Flop
30000000,en,10.694417,13521829,86.0,Hoodwinked Too! Hood VS. Evil,4.8,131,-16478171,-54.927236666666666,Flop
30000000,en,6.353971,18618284,108.0,An Unfinished Life,6.7,161,-11381716,-37.939053333333334,Flop
30000000,en,37.181019,64352607,123.0,The Imaginarium of Doctor Parnassus,6.3,869,34352607,114.50868999999999,Flop
30000000,en,4.952735,8454301,134.0,Barney's Version,7.2,129,-21545699,-71.81899666666666,Hit
30000000,en,22.975918,62616646,91.0,Runner Runner,5.5,543,32616646,108.72215333333332,Flop
30000000,en,8.359599,18195610,108.0,Antitrust,5.8,153,-11804390,-39.347966666666665,Flop
18000000,en,16.102271,26828365,122.0,Glory,7.4,383,8828365,49.04647222222222,Hit
30000000,en,8.386432,35078241,92.0,Miss Potter,6.3,141,5078241,16.92747,Flop
21000000,en,12.790408,480314,87.0,DOA: Dead or Alive,5.0,205,-20519686,-97.71279047619048,Flop
30000000,en,35.53352,14711793,160.0,The Assassination of Jesse James by the Coward Robert Ford,7.0,776,-15288207,-50.96069,Hit
30000000,zh,4.065212,108348,125.0,1911,5.0,41,-29891652,-99.63884,Flop
30000000,en,13.268936,2527904,129.0,Machine Gun Preacher,6.4,286,-27472096,-91.57365333333334,Flop
19000000,en,66.242737,140752617,83.0,Sausage Party,5.6,2238,121752617,640.803247368421,Flop
29000000,en,71.496894,287506194,115.0,Pitch Perfect 2,6.8,1940,258506194,891.4006689655173,Flop
28000000,en,35.580032,186438883,136.0,Walk the Line,7.3,718,158438883,565.8531535714285,Hit
30000000,en,8.085872,37036004,127.0,Keeping the Faith,5.9,159,7036004,23.453346666666665,Flop
30000000,en,18.165957,33013805,113.0,Confessions of a Dangerous Mind,6.6,275,3013805,10.046016666666667,Flop
29000000,en,8.93941,16930185,100.0,Serving Sara,5.0,85,-12069815,-41.62005172413793,Flop
29000000,en,20.55509,78636257,91.0,The Boss,5.5,431,49636257,171.15950689655173,Flop
12000000,en,12.653831,24829644,87.0,Seed of Chucky,4.9,287,12829644,106.9137,Flop
29000000,en,24.240361,21126225,103.0,The Jacket,6.8,455,-7873775,-27.15094827586207,Flop
28000000,en,92.982009,504050219,90.0,Aladdin,7.4,3416,476050219,1700.1793535714285,Hit
28000000,en,61.76233,201634991,147.0,Straight Outta Compton,7.7,1355,173634991,620.1249678571428,Hit
28000000,en,66.976776,333000000,118.0,Indiana Jones and the Temple of Doom,7.1,2781,305000000,1089.2857142857142,Hit
30000000,en,7.981116,100491683,79.0,The Rugrats Movie,5.7,147,70491683,234.97227666666666,Flop
60000000,en,21.252797,105178561,104.0,Along Came a Spider,6.1,400,45178561,75.29760166666667,Flop
29000000,en,19.237254,48902953,110.0,Florence Foster Jenkins,6.6,392,19902953,68.6308724137931,Flop
29000000,en,27.555646,98185582,102.0,Once Upon a Time in Mexico,6.2,594,69185582,238.57097241379313,Flop
28000000,en,66.169628,140767956,131.0,Die Hard,7.5,3948,112767956,402.7427,Hit
28000000,en,24.917665,92380927,99.0,Role Models,6.4,564,64380927,229.93188214285715,Flop
28000000,en,57.518472,133346506,130.0,The Big Short,7.3,2607,105346506,376.2375214285714,Hit
28000000,en,7.534003,64445708,135.0,Miracle,7.0,159,36445708,130.16324285714285,Hit
28000000,en,44.529429,102356381,101.0,Dawn of the Dead,6.8,1016,74356381,265.55850357142856,Flop
35000000,en,14.949395,94728529,103.0,The Wedding Planner,5.5,427,59728529,170.65294,Flop
30000000,ja,14.726338,17137302,115.0,Space Pirate Captain Harlock,6.5,356,-12862698,-42.875659999999996,Flop
21000000,en,24.13081,71441250,110.0,The Royal Tenenbaums,7.4,1286,50441250,240.19642857142856,Hit
30000000,en,45.915165,90259536,90.0,Identity,7.1,1061,60259536,200.86512000000002,Hit
28000000,en,28.043508,134402450,105.0,Last Vegas,6.4,799,106402450,380.00875,Flop
28000000,en,26.090746,195312802,127.0,For Your Eyes Only,6.3,490,167312802,597.5457214285714,Flop
28000000,en,14.530803,77516304,90.0,Serendipity,6.6,521,49516304,176.84394285714288,Flop
27000000,en,13.308127,101646581,99.0,Timecop,5.5,282,74646581,276.4688185185185,Flop
28000000,en,38.0958,60780981,89.0,Zoolander,6.1,1337,32780981,117.07493214285714,Flop
28000000,en,37.729059,97594140,115.0,Safe Haven,6.9,823,69594140,248.5505,Flop
28000000,en,18.650748,39514713,96.0,Hocus Pocus,6.4,471,11514713,41.123975,Flop
28000000,en,15.794946,92601050,104.0,No Reservations,6.1,327,64601050,230.71803571428572,Flop
28000000,en,45.054936,96188903,117.0,Kick-Ass,7.1,4645,68188903,243.53179642857143,Hit
28000000,en,25.039383,40547440,83.0,30 Minutes or Less,5.6,531,12547440,44.812285714285714,Flop
28000000,en,6.756771,33000337,99.0,Dracula 2000,4.6,148,5000337,17.85834642857143,Flop
28000000,en,22.14595,100654149,81.0,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",6.1,493,72654149,259.47910357142854,Flop
28000000,en,36.58383,121147947,135.0,Pride & Prejudice,7.7,1358,93147947,332.6712392857143,Hit
28000000,en,94.056131,33139618,117.0,Blade Runner,7.9,3509,5139618,18.355778571428573,Hit
28000000,en,10.703456,31596911,139.0,Rob Roy,6.5,148,3596911,12.846110714285713,Flop
28000000,en,41.638961,52597999,113.0,3 Days to Kill,6.0,883,24597999,87.84999642857143,Flop
21000000,en,14.518708,54926886,117.0,We Own the Night,6.5,323,33926886,161.5566,Flop
35866397,fr,3.75074,20217080,98.0,Winged Migration,7.0,49,-15649317,-43.63225277409381,Hit
28000000,en,22.074306,38159905,103.0,Just My Luck,5.8,491,10159905,36.285374999999995,Flop
28000000,en,4.436792,8888143,119.0,"Mystery, Alaska",6.0,69,-19111857,-68.25663214285714,Flop
28000000,en,14.639324,45236543,94.0,The Spy Next Door,5.5,345,17236543,61.55908214285715,Flop
28000000,en,1.767479,8345056,86.0,A Simple Wish,5.5,46,-19654944,-70.19622857142858,Flop
28000000,en,13.145205,14010832,98.0,Ghosts of Mars,4.8,296,-13989168,-49.96131428571429,Flop
28000000,en,12.921594,7002261,108.0,Our Brand Is Crisis,5.8,195,-20997739,-74.99192500000001,Flop
28000000,en,28.397048,16374328,108.0,Pride and Prejudice and Zombies,5.5,640,-11625672,-41.52025714285714,Flop
28000000,en,7.039189,5684789,134.0,Kundun,6.8,91,-22315211,-79.69718214285714,Flop
27000000,en,16.785866,17286299,110.0,How to Lose Friends & Alienate People,6.2,244,-9713701,-35.97667037037037,Flop
28000000,en,40.28635,60700000,103.0,Kick-Ass 2,6.3,2224,32700000,116.78571428571429,Flop
24000000,es,6.009644,23321954,145.0,Alatriste,5.6,61,-678046,-2.825191666666667,Flop
28000000,en,25.520976,68896829,90.0,Brick Mansions,5.7,615,40896829,146.06010357142858,Flop
27500000,en,25.633663,187500000,131.0,Octopussy,6.2,527,160000000,581.8181818181819,Flop
30000000,en,22.527211,219076518,129.0,Knocked Up,6.2,1214,189076518,630.25506,Flop
30000000,en,24.09152,95714875,109.0,My Sister's Keeper,7.1,598,65714875,219.04958333333332,Hit
35000000,en,6.248273,43650785,114.0,Welcome Home Roscoe Jenkins,5.7,57,8650785,24.716528571428572,Flop
8000000,en,9.548391,27187653,163.0,A Passage to India,6.9,67,19187653,239.8456625,Flop
15000000,en,12.576381,49469904,92.0,Notes on a Scandal,6.9,235,34469904,229.79935999999998,Flop
27500000,en,12.741073,24748670,120.0,Rendition,6.2,205,-2751330,-10.004836363636363,Flop
27000000,en,16.188572,96900000,113.0,Star Trek VI: The Undiscovered Country,6.7,413,69900000,258.8888888888889,Flop
27000000,en,18.913,60527873,115.0,Kiss the Girls,6.2,345,33527873,124.1773074074074,Flop
27000000,en,44.714264,115229890,133.0,The Blues Brothers,7.5,1065,88229890,326.77737037037036,Hit
27000000,en,11.870301,44352417,117.0,The Sisterhood of the Traveling Pants 2,6.0,238,17352417,64.2682111111111,Flop
27000000,en,28.227984,129000000,101.0,About a Boy,6.6,607,102000000,377.77777777777777,Flop
27000000,en,11.678561,56870414,82.0,Lake Placid,5.5,247,29870414,110.63116296296296,Flop
27000000,en,36.921445,56308881,110.0,Lucky Number Slevin,7.4,1323,29308881,108.55141111111111,Hit
27000000,en,17.567332,21500000,193.0,The Right Stuff,7.3,235,-5500000,-20.37037037037037,Hit
30000000,en,16.698316,15395087,130.0,Anonymous,6.3,288,-14604913,-48.68304333333333,Flop
27000000,en,47.862016,20158808,102.0,The NeverEnding Story,7.0,1002,-6841192,-25.337748148148147,Hit
27000000,en,39.324831,27200316,100.0,Dark City,7.2,828,200316,0.7419111111111111,Hit
25000000,en,5.650125,11137801,109.0,Return to Oz,6.7,120,-13862199,-55.448796,Flop
27000000,en,3.123583,76000000,113.0,The Newton Boys,5.9,44,49000000,181.4814814814815,Flop
27000000,en,23.917982,29000000,109.0,Case 39,6.1,563,2000000,7.4074074074074066,Flop
27000000,en,8.715822,13000000,99.0,Suspect Zero,5.5,98,-14000000,-51.85185185185185,Flop
27000000,en,14.788073,85564310,89.0,Spy Kids: All the Time in the World,4.4,222,58564310,216.90485185185184,Flop
27000000,en,38.279458,93282604,98.0,Money Monster,6.5,1068,66282604,245.49112592592596,Flop
28,en,9.670031,14,93.0,The 51st State,5.9,173,-14,-50.0,Flop
27000000,en,17.193659,21148829,106.0,Mindhunters,6.3,333,-5851171,-21.671003703703704,Flop
25000000,en,8.31653,6673422,104.0,What Just Happened,5.2,127,-18326578,-73.30631199999999,Flop
26000000,en,31.250383,183293131,91.0,Paul Blart: Mall Cop,5.2,788,157293131,604.9735807692308,Flop
26000000,en,24.345651,110230332,97.0,Freaky Friday,6.0,879,84230332,323.9628153846154,Flop
26000000,en,38.473732,109449237,116.0,The 40 Year Old Virgin,6.2,1983,83449237,320.9586038461539,Flop
25000000,en,31.792964,289317794,122.0,Shakespeare in Love,6.8,796,264317794,1057.271176,Flop
28000000,en,61.309619,53181600,113.0,A Walk Among the Tombstones,6.2,1131,25181600,89.9342857142857,Flop
15000000,en,5.411154,201957688,111.0,Kindergarten Cop,5.8,628,186957688,1246.3845866666666,Flop
27000000,en,41.832392,101624843,111.0,Pineapple Express,6.6,1148,74624843,276.3883074074074,Flop
26000000,en,21.988861,65705772,121.0,Ever After: A Cinderella Story,6.8,399,39705772,152.7145076923077,Flop
22000000,en,19.068175,68296293,139.0,Open Range,7.0,262,46296293,210.43769545454546,Hit
26000000,en,24.114459,61489265,115.0,Flatliners,6.3,404,35489265,136.49717307692308,Flop
22000000,en,20.256571,50750000,175.0,A Bridge Too Far,6.9,207,28750000,130.6818181818182,Flop
26000000,en,8.802626,57891803,85.0,Red Eye,6.2,455,31891803,122.66078076923077,Flop
26000000,en,37.355826,90426405,90.0,Final Destination 2,5.9,1023,64426405,247.79386538461537,Flop
26000000,en,39.742009,71868327,106.0,"O Brother, Where Art Thou?",7.3,1112,45868327,176.4166423076923,Hit
26000000,en,30.981604,67918658,100.0,Legion,5.2,629,41918658,161.2256076923077,Flop
25000000,en,31.893932,86175291,130.0,Pain & Gain,6.1,1573,61175291,244.701164,Flop
26000000,en,5.894163,38793283,94.0,Clockstoppers,4.9,89,12793283,49.204934615384616,Flop
26000000,en,22.07638,43318349,104.0,Brothers,6.8,633,17318349,66.60903461538462,Flop
26000000,en,10.925618,28818995,100.0,Agent Cody Banks 2: Destination London,5.2,144,2818995,10.84228846153846,Flop
56000000,en,21.219292,142044638,118.0,New Year's Eve,5.7,718,86044638,153.65113928571427,Flop
42000000,en,14.831402,35402320,118.0,Original Sin,5.8,198,-6597680,-15.708761904761905,Flop
26000000,en,22.520842,29657751,111.0,The Raven,6.1,426,3657751,14.068273076923077,Flop
30000000,en,3.314094,14000000,110.0,Welcome to Mooseport,4.8,54,-16000000,-53.333333333333336,Flop
26000000,en,7.964451,36800000,99.0,Highlander: The Final Dimension,4.5,110,10800000,41.53846153846154,Flop
25530000,en,4.475007,20080020,95.0,Flipper,5.3,84,-5449980,-21.347356051703876,Flop
26000000,en,66.097437,30523226,116.0,Self/less,6.3,1091,4523226,17.397023076923077,Flop
25000000,en,20.679652,82466670,129.0,The Constant Gardener,6.8,417,57466670,229.86668,Flop
30000000,en,38.171417,611899420,127.0,The Passion of the Christ,6.9,864,581899420,1939.6647333333335,Flop
25000000,en,30.884535,441286195,125.0,Mrs. Doubtfire,7.0,1591,416286195,1665.14478,Hit
25000000,en,49.510658,412800000,133.0,Rain Man,7.6,1709,387800000,1551.2,Hit
33000000,en,50.7453,269958228,116.0,Gran Torino,7.8,3086,236958228,718.0552363636364,Hit
25100000,en,10.445391,29506464,131.0,W.,6.1,143,4406464,17.555633466135458,Flop
25000000,en,80.879032,226830568,93.0,Taken,7.2,4369,201830568,807.322272,Hit
26000000,en,33.93914,35926213,117.0,The Best of Me,7.2,765,9926213,38.177742307692306,Hit
25000000,en,26.576385,411006740,129.0,The Bodyguard,6.1,661,386006740,1544.0269600000001,Flop
22000000,en,104.469351,321365567,195.0,Schindler's List,8.3,4329,299365567,1360.7525772727274,Hit
25000000,en,42.191509,124272124,146.0,The Help,7.8,1910,99272124,397.08849599999996,Hit
28000000,en,20.267062,8555008,128.0,The Fifth Estate,5.7,364,-19444992,-69.4464,Flop
30000000,en,26.69592,114908830,97.0,Freddy vs. Jason,5.8,594,84908830,283.0294333333333,Flop
25000000,en,12.739721,80936232,83.0,Jimmy Neutron: Boy Genius,5.6,231,55936232,223.744928,Flop
25000000,en,46.942396,170764026,85.0,Cloverfield,6.4,2251,145764026,583.056104,Flop
25000000,en,15.505137,78000000,88.0,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,5.8,286,53000000,212.0,Flop
25000000,en,38.272889,76270454,119.0,The Untouchables,7.6,1384,51270454,205.081816,Hit
25000000,en,53.645267,171600000,122.0,No Country for Old Men,7.7,3003,146600000,586.4,Hit
25000000,en,28.468,153997819,99.0,Ride Along,6.1,853,128997819,515.991276,Flop
25000000,en,35.310712,281929795,97.0,Bridget Jones's Diary,6.5,1356,256929795,1027.71918,Flop
25000000,en,28.727731,152500343,121.0,Chocolat,6.8,951,127500343,510.00137199999995,Flop
45000000,en,4.340616,124914842,95.0,"Legally Blonde 2: Red, White & Blonde",5.1,377,79914842,177.5885377777778,Flop
25000000,en,14.604911,119772232,104.0,Parental Guidance,5.7,210,94772232,379.088928,Flop
25000000,en,38.688822,147780440,107.0,No Strings Attached,6.1,1331,122780440,491.12175999999994,Flop
25000000,en,30.537845,56505065,130.0,Tombstone,7.4,626,31505065,126.02026,Hit
25000000,en,19.750059,91036760,115.0,Romeo Must Die,6.0,330,66036760,264.14704,Flop
2800000,en,25.939385,60922980,111.0,The Omen,7.2,476,58122980,2075.820714285714,Hit
25000000,en,31.64341,117719158,93.0,Final Destination 3,5.8,974,92719158,370.87663200000003,Flop
25000000,en,26.811541,99357138,101.0,The Lucky One,6.8,946,74357138,297.428552,Flop
60000000,en,40.646102,137587063,96.0,Bridge to Terabithia,7.0,1113,77587063,129.3117716666667,Hit
25000000,en,34.160448,116766556,106.0,Finding Neverland,7.2,1223,91766556,367.066224,Hit
25000000,en,48.552871,77278331,117.0,The Grey,6.4,1451,52278331,209.113324,Flop
25000000,en,18.228538,122644820,101.0,Hide and Seek,6.1,440,97644820,390.57928,Flop
26000000,en,29.342744,90574188,94.0,Anchorman: The Legend of Ron Burgundy,6.7,1493,64574188,248.36226153846152,Flop
25000000,en,63.654244,46836394,145.0,GoodFellas,8.2,3128,21836394,87.34557600000001,Hit
28000000,en,11.859396,58795814,102.0,Agent Cody Banks,5.0,284,30795814,109.98505,Flop
25000000,en,24.356483,122489822,97.0,Nanny McPhee,6.4,711,97489822,389.959288,Flop
25000000,en,70.105981,65884703,170.0,Scarface,8.0,2948,40884703,163.538812,Hit
23000000,en,21.189028,43984230,163.0,The Last Emperor,7.4,355,20984230,91.23578260869564,Hit
25000000,en,31.364901,63100000,109.0,Contraband,6.1,770,38100000,152.4,Flop
25000000,en,37.817905,77208711,158.0,There Will Be Blood,7.9,1537,52208711,208.83484399999998,Hit
25000000,en,6.086083,41604473,86.0,Undercover Brother,5.5,112,16604473,66.417892,Flop
25000000,en,17.17372,39053061,119.0,The Sisterhood of the Traveling Pants,6.3,386,14053061,56.212244,Flop
25000000,en,16.936576,64437847,98.0,Kiss of the Dragon,6.4,298,39437847,157.751388,Flop
25000000,en,25.838073,70442940,97.0,The House Bunny,5.6,529,45442940,181.77176,Flop
25000000,en,5.625632,36351350,105.0,Beauty Shop,5.4,115,11351350,45.4054,Flop
25000000,en,17.312433,38307627,124.0,Million Dollar Arm,6.6,259,13307627,53.230508,Flop
25000000,en,53.811461,66980456,94.0,The Giver,6.4,1798,41980456,167.921824,Flop
17000000,en,19.045146,63102666,104.0,Jeepers Creepers 2,5.5,299,46102666,271.1921529411765,Flop
25000000,en,21.729434,59192128,101.0,Good Luck Chuck,5.5,444,34192128,136.768512,Flop
25000000,en,12.837116,56489558,101.0,Cradle 2 the Grave,5.8,236,31489558,125.95823200000001,Flop
25000000,en,20.953265,41597830,114.0,The Hours,7.0,451,16597830,66.39132,Hit
20000000,en,10.81439,33889159,105.0,She's the Man,6.4,671,13889159,69.445795,Flop
25000000,en,27.683874,229736344,90.0,Mr. Bean's Holiday,6.1,663,204736344,818.9453759999999,Flop
20000000,en,9.855474,70992898,97.0,Anacondas: The Hunt for the Blood Orchid,4.9,199,50992898,254.96449,Flop
25500000,en,12.756344,2415472,128.0,Blood Ties,6.0,171,-23084528,-90.52756078431372,Flop
25000000,en,29.533437,66122026,114.0,August Rush,7.1,797,41122026,164.488104,Hit
30000000,en,14.179538,82150642,124.0,Elizabeth,7.1,334,52150642,173.83547333333334,Hit
25000000,en,14.340095,50671850,89.0,Bride of Chucky,5.5,350,25671850,102.68740000000001,Flop
25485000,en,9.795985,29548291,144.0,Tora! Tora! Tora!,6.9,147,4063291,15.943853247008043,Flop
25000000,en,6.889437,100000000,93.0,Spice World,4.7,123,75000000,300.0,Flop
25000000,en,19.428994,34942188,81.0,The Sitter,5.4,325,9942188,39.768752,Flop
25000000,en,136.747729,28341469,142.0,The Shawshank Redemption,8.5,8205,3341469,13.365875999999998,Hit
21150000,en,6.081772,39438674,92.0,Crocodile Dundee in Los Angeles,4.7,146,18288674,86.4712718676123,Flop
27000000,en,17.329269,25023434,113.0,Kingpin,6.7,244,-1976566,-7.320614814814815,Flop
25000000,en,22.622453,39171130,111.0,The Gambler,5.7,543,14171130,56.684520000000006,Flop
25000000,en,20.561682,74188937,121.0,August: Osage County,6.9,483,49188937,196.75574799999998,Flop
25000000,en,13.288177,27645491,98.0,Ice Princess,5.9,185,2645491,10.581964000000001,Flop
30000000,en,19.212552,42886719,107.0,A Lot Like Love,6.5,318,12886719,42.955729999999996,Flop
23000000,en,29.365851,46152800,106.0,Eddie the Eagle,7.2,661,23152800,100.66434782608695,Hit
25000000,en,10.232599,21567853,136.0,He Got Game,6.7,134,-3432147,-13.728588,Flop
25000000,en,8.870614,22200000,97.0,Don Juan DeMarco,6.2,183,-2800000,-11.200000000000001,Flop
25000000,en,19.402816,114977104,115.0,Dear John,6.6,1262,89977104,359.908416,Flop
25000000,en,24.903418,23580000,97.0,The Losers,6.2,515,-1420000,-5.680000000000001,Flop
25000000,en,14.562197,36993168,99.0,Don't Be Afraid of the Dark,5.4,341,11993168,47.972672,Flop
25000000,en,18.896239,40452643,103.0,War,6.0,414,15452643,61.81057199999999,Flop
25000000,en,15.960916,17000000,95.0,Punch-Drunk Love,6.9,530,-8000000,-32.0,Flop
25000000,en,25.848003,20796847,93.0,EuroTrip,6.5,656,-4203153,-16.812611999999998,Flop
25000000,en,7.538513,15431177,120.0,The Greatest Game Ever Played,6.9,110,-9568823,-38.275292,Flop
30000000,en,21.606001,33333531,115.0,The Box,5.4,597,3333531,11.11177,Flop
25000000,en,3.707511,24362772,108.0,The Next Best Thing,4.3,29,-637228,-2.548912,Flop
25000000,en,7.001176,19829957,107.0,My Soul to Take,5.2,147,-5170043,-20.680172,Flop
25000000,en,39.784026,30411183,108.0,The Girl Next Door,6.3,824,5411183,21.644732,Flop
25000000,en,10.115011,51702483,100.0,Maximum Risk,5.2,101,26702483,106.809932,Flop
25000000,en,32.854557,42972994,131.0,Legend,6.7,973,17972994,71.891976,Flop
28000000,en,8.363702,10126458,91.0,Shark Night,4.9,132,-17873542,-63.83407857142858,Flop
25,en,4.88794,13,145.0,Angela's Ashes,7.0,59,-12,-48.0,Hit
25000000,en,14.17009,28831145,109.0,Draft Day,6.5,304,3831145,15.32458,Flop
25000000,en,9.169271,15478800,122.0,The Conspirator,6.2,137,-9521200,-38.0848,Flop
25000000,en,8.127728,13411957,107.0,Lords of Dogtown,7.0,210,-11588043,-46.352172,Hit
25000000,en,10.699952,24902723,120.0,The 33,6.0,378,-97277,-0.389108,Flop
25000000,en,29.796394,11000000,99.0,Big Trouble in Little China,7.1,705,-14000000,-56.00000000000001,Hit
25000000,en,51.915025,23057115,140.0,Warrior,7.7,1272,-1942885,-7.771540000000001,Hit
28000000,en,8.314624,16900000,132.0,Michael Collins,6.7,97,-11100000,-39.64285714285714,Flop
25000000,en,4.002579,11207130,113.0,Stop-Loss,6.1,82,-13792870,-55.171479999999995,Flop
25000000,en,3.888776,10719357,99.0,Abandon,4.6,45,-14280643,-57.122572000000005,Flop
25000000,en,7.296459,13000000,100.0,Brokedown Palace,6.2,111,-12000000,-48.0,Flop
14000000,en,21.680424,85446075,92.0,The Possession,5.8,498,71446075,510.3291071428571,Flop
25000000,en,7.946769,10070000,105.0,Mrs. Winterbourne,5.3,25,-14930000,-59.72,Flop
25000000,en,7.473455,10324441,110.0,Straw Dogs,5.5,144,-14675559,-58.702236,Flop
25000000,en,5.073536,11772461,116.0,The Hoax,6.4,60,-13227539,-52.910156,Flop
32000000,en,41.075532,27635305,111.0,The Road,6.8,1087,-4364695,-13.639671875000001,Flop
25000000,en,4.020194,5778353,117.0,Sheena,5.0,22,-19221647,-76.886588,Flop
25000000,en,8.186936,4064495,98.0,Tank Girl,5.5,138,-20935505,-83.74202,Flop
25000000,en,17.603823,19844979,121.0,Blindness,6.4,387,-5155021,-20.620084,Flop
25000000,en,7.008216,2405420,95.0,BloodRayne,3.5,118,-22594580,-90.37832,Flop
25000000,en,20.011435,27603069,80.0,Carnage,7.0,738,2603069,10.412276,Hit
25000000,en,3.849873,777423,117.0,Without Limits,6.2,19,-24222577,-96.890308,Flop
25000000,en,3.593165,2336172,114.0,Me and Orson Welles,6.6,49,-22663828,-90.655312,Flop
13500000,en,30.058263,19255873,124.0,The Best Offer,7.7,704,5755873,42.636096296296294,Hit
25000000,en,17.339852,10589102,122.0,The Bad Lieutenant: Port of Call - New Orleans,6.0,326,-14410898,-57.643592,Flop
25000000,fr,15.279021,48531470,154.0,Little White Lies,7.1,380,23531470,94.12588,Hit
25000000,ru,5.753564,6500000,85.0,Space Dogs,6.3,10,-18500000,-74.0,Flop
25000000,en,35.022029,71009334,117.0,The Counselor,5.0,712,46009334,184.037336,Flop
25000000,en,1.894749,3052000,128.0,Waterloo,7.0,31,-21948000,-87.792,Hit
14000000,en,14.480628,34670720,119.0,Dangerous Liaisons,7.0,257,20670720,147.648,Hit
25000000,en,14.613152,8784318,137.0,On the Road,5.5,301,-16215682,-64.862728,Flop
24000000,en,22.258428,133000000,119.0,Star Trek IV: The Voyage Home,6.9,477,109000000,454.1666666666667,Flop
24000000,en,30.445257,155721132,102.0,Rocky Balboa,6.5,835,131721132,548.83805,Flop
24000000,en,35.244037,172363301,120.0,Scream 2,6.1,840,148363301,618.1804208333333,Flop
25000000,en,15.333575,1397284,98.0,Jane Got a Gun,5.4,285,-23602716,-94.410864,Flop
24000000,en,15.237142,70181428,105.0,Think Like a Man Too,6.4,225,46181428,192.42261666666667,Flop
41300000,en,23.441135,106371651,98.0,The Whole Nine Yards,6.2,531,65071651,157.5584769975787,Flop
8200000,en,25.03414,80035402,107.0,Footloose,6.4,505,71835402,876.0414878048781,Flop
24000000,en,24.70166,87055349,91.0,Old School,6.6,541,63055349,262.7306208333333,Flop
24000000,en,16.146572,41895491,137.0,The Fisher King,7.2,341,17895491,74.56454583333333,Hit
65000000,en,20.793026,40002112,100.0,I Still Know What You Did Last Summer,5.1,374,-24997888,-38.45828923076923,Flop
24000000,en,5.771479,36609995,115.0,Return to Me,6.1,67,12609995,52.54164583333333,Flop
24000000,en,27.326466,42105111,102.0,Zack and Miri Make a Porno,6.1,721,18105111,75.4379625,Flop
24000000,en,20.69219,68729358,93.0,The Men Who Stare at Goats,5.9,742,44729358,186.37232500000002,Flop
17000000,en,7.701041,16980098,95.0,Win a Date with Tad Hamilton!,5.5,160,-19902,-0.1170705882352941,Flop
24000000,en,6.589193,16290976,87.0,Muppets from Space,5.8,92,-7709024,-32.12093333333333,Flop
24000000,en,2.753313,21049053,134.0,The Wiz,5.9,58,-2950947,-12.2956125,Flop
24000000,en,3.113009,12372410,107.0,Ready to Rumble,4.7,49,-11627590,-48.44829166666666,Flop
24000000,en,5.566203,8434146,124.0,Play It to the Bone,5.7,53,-15565854,-64.857725,Flop
24000000,en,8.630825,30551495,89.0,I Don't Know How She Does It,5.0,141,6551495,27.297895833333335,Flop
24000000,en,23.343839,83188165,88.0,Piranha 3D,5.3,581,59188165,246.61735416666664,Flop
24000000,en,2.353441,4562146,93.0,Meet the Deedles,4.1,19,-19437854,-80.99105833333333,Flop
